source_id,target,human_scope_decision,human_workbook_row,mapping_method,raw_base102_row,raw_base102_sequence,inventory_year,pseudonymous_entity_id,industry_code,target_equipment_value,enterprise_master_present,enterprise_control_row_count
SRC-RAW-90E067EFFFEEA507E10F,POWER,not_selected_for_target,,absence_from_expert_target_workbook,2,21,2022,CREDIT-C9D343F48167,2730,,True,0
SRC-RAW-14966318FE4415CD8006,POWER,not_selected_for_target,,absence_from_expert_target_workbook,3,21,2022,CREDIT-AD57CF097582,1819,,True,2
SRC-RAW-F8E0B7E08DAADCB14468,POWER,not_selected_for_target,,absence_from_expert_target_workbook,4,21,2022,CREDIT-C54FA213A9EE,2720,,True,0
SRC-RAW-B744EE7E106839022BD3,POWER,not_selected_for_target,,absence_from_expert_target_workbook,5,21,2022,CREDIT-0E8DBDCD9519,1620,,True,8
SRC-RAW-53C0C027EE5030DB33CA,POWER,not_selected_for_target,,absence_from_expert_target_workbook,6,22,2022,CREDIT-0E8DBDCD9519,1620,,True,8
SRC-RAW-BF68CECF15B3C0A42682,POWER,not_selected_for_target,,absence_from_expert_target_workbook,7,23,2022,CREDIT-0E8DBDCD9519,1620,,True,8
SRC-RAW-9615643551D6AEA70C65,POWER,not_selected_for_target,,absence_from_expert_target_workbook,8,24,2022,CREDIT-0E8DBDCD9519,1620,,True,8
SRC-RAW-BC62233552CB4DCAF9DE,POWER,not_selected_for_target,,absence_from_expert_target_workbook,9,21,2022,CREDIT-9B790905C57C,4341,,True,1
SRC-RAW-1EDC61156AC774B677F7,POWER,not_selected_for_target,,absence_from_expert_target_workbook,10,21,2022,CREDIT-50E353101CFA,2740,,True,1
SRC-RAW-791E9DD016C7F71E18C9,POWER,not_selected_for_target,,absence_from_expert_target_workbook,11,22,2022,CREDIT-50E353101CFA,2740,,True,1
SRC-RAW-F4EAA8D6333BE5AD0EE2,POWER,not_selected_for_target,,absence_from_expert_target_workbook,12,21,2022,CREDIT-66A006B57692,2740,,True,1
SRC-RAW-65DF650E16BB4C789E43,POWER,not_selected_for_target,,absence_from_expert_target_workbook,13,21,2022,CREDIT-D2ACF531BDB6,2720,,True,1
SRC-RAW-1750FB80D8F09E37E049,POWER,not_selected_for_target,,absence_from_expert_target_workbook,14,22,2022,CREDIT-D2ACF531BDB6,2720,,True,1
SRC-RAW-93AFE5B601EF8715A8C5,POWER,not_selected_for_target,,absence_from_expert_target_workbook,15,21,2022,CREDIT-B5A2824D62A9,2720,,True,4
SRC-RAW-52BE56FF4FB26396519E,POWER,not_selected_for_target,,absence_from_expert_target_workbook,16,21,2022,CREDIT-BAAE71F76409,2720,,True,2
SRC-RAW-4959FD9C382CABC0D2A9,POWER,not_selected_for_target,,absence_from_expert_target_workbook,17,22,2022,CREDIT-BAAE71F76409,2720,,True,2
SRC-RAW-CD8ABFD8E450CE593F97,POWER,not_selected_for_target,,absence_from_expert_target_workbook,18,21,2022,CREDIT-F6BC15D9DE98,2231,,True,0
SRC-RAW-11A00DBFA59E61614CAC,POWER,not_selected_for_target,,absence_from_expert_target_workbook,19,21,2022,CREDIT-405A7F3DFA18,1391,,True,0
SRC-RAW-B67E46C32CE68325C5EB,POWER,not_selected_for_target,,absence_from_expert_target_workbook,20,22,2022,CREDIT-405A7F3DFA18,1391,,True,0
SRC-RAW-165B26BBFC1142CE05A3,POWER,not_selected_for_target,,absence_from_expert_target_workbook,21,23,2022,CREDIT-405A7F3DFA18,1391,,True,0
SRC-RAW-20E1D64632E03126253B,POWER,not_selected_for_target,,absence_from_expert_target_workbook,22,21,2022,CREDIT-FAEF13C9329A,1431,,True,0
SRC-RAW-9A1285C2AE6ABE7DA36D,POWER,not_selected_for_target,,absence_from_expert_target_workbook,23,21,2022,CREDIT-03839B7A3822,1441,,True,0
SRC-RAW-A176F466419524F5BBD1,POWER,not_selected_for_target,,absence_from_expert_target_workbook,24,22,2022,CREDIT-03839B7A3822,1441,,True,0
SRC-RAW-5A9A09E7A093E3F05394,POWER,not_selected_for_target,,absence_from_expert_target_workbook,25,23,2022,CREDIT-03839B7A3822,1441,,True,0
SRC-RAW-40C738DA6FAA348B875B,POWER,not_selected_for_target,,absence_from_expert_target_workbook,26,21,2022,CREDIT-4F4E9405FD3A,2761,,True,4
SRC-RAW-354BCAA1879EDBB4F7AB,POWER,not_selected_for_target,,absence_from_expert_target_workbook,27,21,2022,CREDIT-630E2B88A0FD,1441,,True,0
SRC-RAW-7F2856A8B7F8B1EA2603,POWER,not_selected_for_target,,absence_from_expert_target_workbook,28,21,2022,CREDIT-73FCE19530D9,1392,,True,0
SRC-RAW-4B160D7385956C4E57EB,POWER,not_selected_for_target,,absence_from_expert_target_workbook,29,21,2022,CREDIT-A504E05DE160,1441,,True,0
SRC-RAW-A2E8D6338F6D2EF4CBE2,POWER,not_selected_for_target,,absence_from_expert_target_workbook,30,22,2022,CREDIT-A504E05DE160,1441,,True,0
SRC-RAW-F98DEF6D4E3DC2F26DE7,POWER,not_selected_for_target,,absence_from_expert_target_workbook,31,21,2022,CREDIT-85C42236388B,1441,,True,0
SRC-RAW-27C13E7E5154D2910D5A,POWER,not_selected_for_target,,absence_from_expert_target_workbook,32,22,2022,CREDIT-85C42236388B,1441,,True,0
SRC-RAW-35208EA8F9C5B0CA67BD,POWER,not_selected_for_target,,absence_from_expert_target_workbook,33,21,2022,CREDIT-FBC2608944DF,2740,,True,1
SRC-RAW-E18849DC2C3F6E400DCA,POWER,not_selected_for_target,,absence_from_expert_target_workbook,34,21,2022,CREDIT-32EA6804B2AB,1439,,True,0
SRC-RAW-377481F8386BDB7B9A3D,POWER,not_selected_for_target,,absence_from_expert_target_workbook,35,21,2022,CREDIT-0FCC302E2773,2029,,True,0
SRC-RAW-D72961D02D38D2C405BB,POWER,not_selected_for_target,,absence_from_expert_target_workbook,36,21,2022,CREDIT-447D90B3B688,2029,,True,0
SRC-RAW-722A8EA2106EFE169C1B,POWER,not_selected_for_target,,absence_from_expert_target_workbook,37,21,2022,CREDIT-B2551A306F1F,1363,,True,0
SRC-RAW-3E66D36FC4F7A71C87FB,POWER,include,2,canonical_expert_scope_order,38,11,2022,CREDIT-08D0E35B9A56,4417,燃气锅炉,True,0
SRC-RAW-DB41A697E6D3E6CCEBB9,POWER,include,3,canonical_expert_scope_order,39,12,2022,CREDIT-08D0E35B9A56,4417,燃气轮机,True,0
SRC-RAW-692539A50BD659EF6B35,POWER,include,4,canonical_expert_scope_order,40,13,2022,CREDIT-08D0E35B9A56,4417,燃气轮机,True,0
SRC-RAW-09CC07AB1163C70FFAC1,POWER,include,5,canonical_expert_scope_order,41,14,2022,CREDIT-08D0E35B9A56,4417,燃气轮机,True,0
SRC-RAW-25124CE277F1457CC6E3,POWER,not_selected_for_target,,absence_from_expert_target_workbook,42,21,2022,CREDIT-EA9B8BA94C25,2740,,True,3
SRC-RAW-6EED50AC67DCB86EB570,POWER,not_selected_for_target,,absence_from_expert_target_workbook,43,22,2022,CREDIT-EA9B8BA94C25,2740,,True,3
SRC-RAW-84BC44EA49D80BC43AE2,POWER,not_selected_for_target,,absence_from_expert_target_workbook,44,21,2022,CREDIT-8C0351457484,1431,,True,0
SRC-RAW-687E5606964DF5BE4CE5,POWER,not_selected_for_target,,absence_from_expert_target_workbook,45,21,2022,CREDIT-9EA899B41BC0,2720,,True,0
SRC-RAW-D1B5A13444E17C80F5A5,POWER,not_selected_for_target,,absence_from_expert_target_workbook,46,21,2022,CREDIT-1BD696CB0CD5,1329,,True,0
SRC-RAW-92EE47E32C7D32E81B42,POWER,not_selected_for_target,,absence_from_expert_target_workbook,47,21,2022,CREDIT-929C8E21403F,1399,,True,0
SRC-RAW-780A622A337FEA858468,POWER,not_selected_for_target,,absence_from_expert_target_workbook,48,21,2022,CREDIT-82DEB3BAF3D9,1411,,True,1
SRC-RAW-E092AAB48D319958C153,POWER,not_selected_for_target,,absence_from_expert_target_workbook,49,21,2022,CREDIT-51E1D5E27530,1523,,True,0
SRC-RAW-87D71699A3256E76D3BB,POWER,not_selected_for_target,,absence_from_expert_target_workbook,50,21,2022,CREDIT-5E5A6EB309DE,1469,,True,0
SRC-RAW-DAAA241AFE2F07E0C5F3,POWER,not_selected_for_target,,absence_from_expert_target_workbook,51,21,2022,CREDIT-58AB6EC5E975,2029,,True,1
SRC-RAW-501767237332FCB0D99D,POWER,not_selected_for_target,,absence_from_expert_target_workbook,52,21,2022,CREDIT-22E0CE1DC671,1811,,True,0
SRC-RAW-FD9F44A4B3FD1A7132B3,POWER,not_selected_for_target,,absence_from_expert_target_workbook,53,21,2022,CREDIT-155C55666E10,2239,,True,0
SRC-RAW-DA6A52535170DE5A2335,POWER,not_selected_for_target,,absence_from_expert_target_workbook,54,21,2022,CREDIT-88F449E45F2B,1411,,True,0
SRC-RAW-CA8AA1AC764CA11EE743,POWER,not_selected_for_target,,absence_from_expert_target_workbook,55,21,2022,CREDIT-4617A8F81AAA,2740,,True,1
SRC-RAW-71EED5ED72688E94A72B,POWER,not_selected_for_target,,absence_from_expert_target_workbook,56,21,2022,CREDIT-DF6466CF103B,2929,,True,1
SRC-RAW-66894E8DAE72D7969F4B,POWER,not_selected_for_target,,absence_from_expert_target_workbook,57,21,2022,CREDIT-48876C1FC0D0,1499,,True,0
SRC-RAW-38648E7B2E99CC4C0E1E,POWER,not_selected_for_target,,absence_from_expert_target_workbook,58,22,2022,CREDIT-48876C1FC0D0,1499,,True,0
SRC-RAW-5AFE5DAA2A275532B531,POWER,not_selected_for_target,,absence_from_expert_target_workbook,59,23,2022,CREDIT-48876C1FC0D0,1499,,True,0
SRC-RAW-C945DAF6C00913C024DA,POWER,not_selected_for_target,,absence_from_expert_target_workbook,60,21,2022,CREDIT-F9A810B446AC,1329,,True,0
SRC-RAW-1B0D1FE676B4901FCA6A,POWER,not_selected_for_target,,absence_from_expert_target_workbook,61,21,2022,CREDIT-4A96ED8B409F,2441,,True,0
SRC-RAW-C5CD854EA850DEB195F2,POWER,not_selected_for_target,,absence_from_expert_target_workbook,62,22,2022,CREDIT-4A96ED8B409F,2441,,True,0
SRC-RAW-8C20BF245840233B57D8,POWER,not_selected_for_target,,absence_from_expert_target_workbook,63,21,2022,CREDIT-723F107BDFFD,2921,,True,2
SRC-RAW-BACF60A99A763B43FE87,POWER,not_selected_for_target,,absence_from_expert_target_workbook,64,22,2022,CREDIT-723F107BDFFD,2921,,True,2
SRC-RAW-3F5381890316B5C27623,POWER,not_selected_for_target,,absence_from_expert_target_workbook,65,21,2022,CREDIT-4AB2A5073AFC,1752,,True,0
SRC-RAW-3C661D9992E593DBBD45,POWER,not_selected_for_target,,absence_from_expert_target_workbook,66,22,2022,CREDIT-4AB2A5073AFC,1752,,True,0
SRC-RAW-92E72E26DE29825FDA4B,POWER,not_selected_for_target,,absence_from_expert_target_workbook,67,21,2022,CREDIT-0983A4D60F99,1752,,True,3
SRC-RAW-7D50B80CF56A521240CC,POWER,not_selected_for_target,,absence_from_expert_target_workbook,68,22,2022,CREDIT-0983A4D60F99,1752,,True,3
SRC-RAW-33D8E542015F1EF1FA3C,POWER,not_selected_for_target,,absence_from_expert_target_workbook,69,21,2022,CREDIT-1E4229A43A06,1830,,True,0
SRC-RAW-934C722DA5B37B8C1AE7,POWER,include,6,canonical_expert_scope_order,70,11,2022,CREDIT-29DCF2989D98,4417,燃气轮机,True,0
SRC-RAW-1AB2981F39D95390A9AA,POWER,include,7,canonical_expert_scope_order,71,12,2022,CREDIT-29DCF2989D98,4417,燃气轮机,True,0
SRC-RAW-7DB401C6AD1D015503BE,POWER,include,8,canonical_expert_scope_order,72,13,2022,CREDIT-29DCF2989D98,4417,燃气轮机,True,0
SRC-RAW-DEDC06563A4709A8CA20,POWER,include,9,canonical_expert_scope_order,73,14,2022,CREDIT-29DCF2989D98,4417,燃气轮机,True,0
SRC-RAW-63797BBB1AC088E3D3DC,POWER,include,10,canonical_expert_scope_order,74,15,2022,CREDIT-29DCF2989D98,4417,燃气轮机,True,0
SRC-RAW-3408C0B209FC6941D368,POWER,include,11,canonical_expert_scope_order,75,16,2022,CREDIT-29DCF2989D98,4417,燃气轮机,True,0
SRC-RAW-69A60B9C430B940055AD,POWER,include,12,canonical_expert_scope_order,76,17,2022,CREDIT-29DCF2989D98,4417,燃气轮机,True,0
SRC-RAW-B6C50298B42EDC1FE56E,POWER,include,13,canonical_expert_scope_order,77,18,2022,CREDIT-29DCF2989D98,4417,燃气轮机,True,0
SRC-RAW-28BCC7C3AA73FF1E72F3,POWER,not_selected_for_target,,absence_from_expert_target_workbook,78,21,2022,CREDIT-8DAD706051B1,2661,,True,1
SRC-RAW-433E71C65B35B9DAAB7F,POWER,not_selected_for_target,,absence_from_expert_target_workbook,79,22,2022,CREDIT-8DAD706051B1,2661,,True,1
SRC-RAW-49F19FC879C6F81C6C0C,POWER,not_selected_for_target,,absence_from_expert_target_workbook,80,21,2022,CREDIT-7134148C99A4,1499,,True,0
SRC-RAW-9BF96FCD85B091DC7A58,POWER,not_selected_for_target,,absence_from_expert_target_workbook,81,21,2022,CREDIT-6350637F72BB,2929,,True,1
SRC-RAW-710E95F66D8DDA59F975,POWER,not_selected_for_target,,absence_from_expert_target_workbook,82,21,2022,CREDIT-82C4E0477434,1819,,True,0
SRC-RAW-0056EA912208AD169FA8,POWER,not_selected_for_target,,absence_from_expert_target_workbook,83,21,2022,CREDIT-AAF336078E81,3024,,True,2
SRC-RAW-C3FED10CB6BBD451E035,POWER,not_selected_for_target,,absence_from_expert_target_workbook,84,21,2022,CREDIT-9416BAA33246,2682,,True,0
SRC-RAW-EB5A9355F03A2B849F18,POWER,not_selected_for_target,,absence_from_expert_target_workbook,85,21,2022,CREDIT-79374CCB717B,2921,,True,1
SRC-RAW-C1C9959648DD30804413,POWER,not_selected_for_target,,absence_from_expert_target_workbook,86,22,2022,CREDIT-79374CCB717B,2921,,True,1
SRC-RAW-1B6BC7E97E6036328ECE,POWER,not_selected_for_target,,absence_from_expert_target_workbook,87,21,2022,CREDIT-B24A62FE4246,2720,,True,1
SRC-RAW-13C929801C59E9B903F1,POWER,not_selected_for_target,,absence_from_expert_target_workbook,88,22,2022,CREDIT-B24A62FE4246,2720,,True,1
SRC-RAW-7E2B91F4BB3B2C1B3958,POWER,not_selected_for_target,,absence_from_expert_target_workbook,89,21,2022,CREDIT-966EE6F73DF3,1462,,True,0
SRC-RAW-77D30DACB356604725DF,POWER,not_selected_for_target,,absence_from_expert_target_workbook,90,21,2022,CREDIT-CEC51F51AF76,2646,,True,2
SRC-RAW-3A6C0ACF430810E9F0A8,POWER,not_selected_for_target,,absence_from_expert_target_workbook,91,21,2022,CREDIT-2EE45D7AC7D5,1352,,True,0
SRC-RAW-FAB9956AF10BA409914D,POWER,not_selected_for_target,,absence_from_expert_target_workbook,92,21,2022,CREDIT-2826CEBE264E,1459,,True,0
SRC-RAW-9FEAF50C39FC421A8135,POWER,not_selected_for_target,,absence_from_expert_target_workbook,93,21,2022,CREDIT-E00801B4444A,2924,,True,0
SRC-RAW-6DD39F56F506F14BD408,POWER,not_selected_for_target,,absence_from_expert_target_workbook,94,21,2022,CREDIT-D41DFD9013CB,2021,,True,1
SRC-RAW-5183EB78AD2940D86376,POWER,not_selected_for_target,,absence_from_expert_target_workbook,95,21,2022,CREDIT-2906E2F5E846,4341,,True,2
SRC-RAW-4460B7024761FB074EC8,POWER,not_selected_for_target,,absence_from_expert_target_workbook,96,22,2022,CREDIT-2906E2F5E846,4341,,True,2
SRC-RAW-3616010F9D7317CA277E,POWER,not_selected_for_target,,absence_from_expert_target_workbook,97,21,2022,CREDIT-5C19B9DC9D8C,2662,,True,5
SRC-RAW-DA67451744D917EA664B,POWER,not_selected_for_target,,absence_from_expert_target_workbook,98,22,2022,CREDIT-5C19B9DC9D8C,2662,,True,5
SRC-RAW-A4B6AD7C7EF8A904DE2F,POWER,not_selected_for_target,,absence_from_expert_target_workbook,99,21,2022,CREDIT-EF47CAFA79B3,2921,,True,7
SRC-RAW-97675F7EB454C52FE916,POWER,not_selected_for_target,,absence_from_expert_target_workbook,100,21,2022,CREDIT-C36AADDB2C0B,1352,,True,1
SRC-RAW-4D6E0D28FC3DC854E7D6,POWER,not_selected_for_target,,absence_from_expert_target_workbook,101,21,2022,CREDIT-ED0DD29ECDEF,1462,,True,0
SRC-RAW-228329289B42E9A4586A,POWER,not_selected_for_target,,absence_from_expert_target_workbook,102,21,2022,CREDIT-3EFC1CA46D87,2661,,True,3
SRC-RAW-E7AD12EAC6533209A11F,POWER,not_selected_for_target,,absence_from_expert_target_workbook,103,21,2022,CREDIT-C140A95AA36E,1752,,True,3
SRC-RAW-2F3180D4EC06282C0F43,POWER,not_selected_for_target,,absence_from_expert_target_workbook,104,22,2022,CREDIT-C140A95AA36E,1752,,True,3
SRC-RAW-56D5EDA884E813AB9D85,POWER,not_selected_for_target,,absence_from_expert_target_workbook,105,21,2022,CREDIT-5DD8B313854F,1752,,True,3
SRC-RAW-693CF4ADCD90B44D9213,POWER,not_selected_for_target,,absence_from_expert_target_workbook,106,22,2022,CREDIT-5DD8B313854F,1752,,True,3
SRC-RAW-890D673FE0FCD8C4375A,POWER,not_selected_for_target,,absence_from_expert_target_workbook,107,21,2022,CREDIT-8B8B7D949288,2924,,True,1
SRC-RAW-1A9EB9F95CC3A2CCF350,POWER,not_selected_for_target,,absence_from_expert_target_workbook,108,21,2022,CREDIT-39CF8F32A6CF,1340,,True,1
SRC-RAW-123F145D611A9471D49A,POWER,not_selected_for_target,,absence_from_expert_target_workbook,109,21,2022,CREDIT-2D1D4E047BD0,2921,,True,4
SRC-RAW-618DC6DB267DE3EA6A29,POWER,not_selected_for_target,,absence_from_expert_target_workbook,110,21,2022,CREDIT-DAF2A79A62ED,2662,,True,8
SRC-RAW-2656CDF99BDB8A2F5140,POWER,not_selected_for_target,,absence_from_expert_target_workbook,111,21,2022,CREDIT-05C4B95433B7,2740,,True,1
SRC-RAW-6C5DC020A229F7BBD6D9,POWER,not_selected_for_target,,absence_from_expert_target_workbook,112,22,2022,CREDIT-05C4B95433B7,2740,,True,1
SRC-RAW-A9D1F56646051F91DCBF,POWER,not_selected_for_target,,absence_from_expert_target_workbook,113,21,2022,CREDIT-70F49BED00C3,2012,,True,1
SRC-RAW-EA6780572AE307FD1150,POWER,not_selected_for_target,,absence_from_expert_target_workbook,114,21,2022,CREDIT-5615469EC561,2681,,True,0
SRC-RAW-A022F2BD6A4A255EB4FB,POWER,not_selected_for_target,,absence_from_expert_target_workbook,115,21,2022,CREDIT-A56138E6B838,2720,,True,0
SRC-RAW-18FF222B6E0BF1CA1301,POWER,not_selected_for_target,,absence_from_expert_target_workbook,116,21,2022,CREDIT-A7F3BB197798,2710,,True,6
SRC-RAW-0EF8DA82CE4CEF4F06DD,POWER,not_selected_for_target,,absence_from_expert_target_workbook,117,21,2022,CREDIT-CE11828AEE9B,2682,,True,2
SRC-RAW-BF8FABB62BF404DE7259,POWER,not_selected_for_target,,absence_from_expert_target_workbook,118,21,2022,CREDIT-011567E998D1,1373,,True,1
SRC-RAW-540D3BE028596D6D2C0F,POWER,not_selected_for_target,,absence_from_expert_target_workbook,119,21,2022,CREDIT-4CC02B1FAB30,2929,,True,0
SRC-RAW-58FC39D7854046557A4C,POWER,not_selected_for_target,,absence_from_expert_target_workbook,120,21,2022,CREDIT-FFF7C7131E5F,1819,,True,0
SRC-RAW-8724CD7A155F6E689E0B,POWER,not_selected_for_target,,absence_from_expert_target_workbook,121,11,2022,CREDIT-2CB54D4BBA42,4417,燃生物质锅炉,True,0
SRC-RAW-D0FA0B354D129D160FEA,POWER,not_selected_for_target,,absence_from_expert_target_workbook,122,110,2022,CREDIT-2CB54D4BBA42,4417,燃生物质锅炉,True,0
SRC-RAW-5E2480B96D27FDAA14BA,POWER,not_selected_for_target,,absence_from_expert_target_workbook,123,111,2022,CREDIT-2CB54D4BBA42,4417,燃生物质锅炉,True,0
SRC-RAW-2BD4F735D1FE8BDC19EE,POWER,not_selected_for_target,,absence_from_expert_target_workbook,124,112,2022,CREDIT-2CB54D4BBA42,4417,燃生物质锅炉,True,0
SRC-RAW-C0CDFE30D1C4CA4AC490,POWER,not_selected_for_target,,absence_from_expert_target_workbook,125,113,2022,CREDIT-2CB54D4BBA42,4417,燃生物质锅炉,True,0
SRC-RAW-F8DD7BB6CEE5A0A563A0,POWER,not_selected_for_target,,absence_from_expert_target_workbook,126,114,2022,CREDIT-2CB54D4BBA42,4417,燃生物质锅炉,True,0
SRC-RAW-1E9D2B30C25510BF9D34,POWER,not_selected_for_target,,absence_from_expert_target_workbook,127,12,2022,CREDIT-2CB54D4BBA42,4417,燃生物质锅炉,True,0
SRC-RAW-37DFB694F6128AD3E594,POWER,not_selected_for_target,,absence_from_expert_target_workbook,128,13,2022,CREDIT-2CB54D4BBA42,4417,燃生物质锅炉,True,0
SRC-RAW-4414E44B9B488F8A1F23,POWER,not_selected_for_target,,absence_from_expert_target_workbook,129,14,2022,CREDIT-2CB54D4BBA42,4417,燃生物质锅炉,True,0
SRC-RAW-AD939A0A3FC4B10D4A45,POWER,not_selected_for_target,,absence_from_expert_target_workbook,130,15,2022,CREDIT-2CB54D4BBA42,4417,燃生物质锅炉,True,0
SRC-RAW-9333EFD280B6C08BFD80,POWER,not_selected_for_target,,absence_from_expert_target_workbook,131,16,2022,CREDIT-2CB54D4BBA42,4417,燃生物质锅炉,True,0
SRC-RAW-9892EEEE9A027BC9A6FF,POWER,not_selected_for_target,,absence_from_expert_target_workbook,132,17,2022,CREDIT-2CB54D4BBA42,4417,燃生物质锅炉,True,0
SRC-RAW-DED90710876A147F754A,POWER,not_selected_for_target,,absence_from_expert_target_workbook,133,18,2022,CREDIT-2CB54D4BBA42,4417,燃生物质锅炉,True,0
SRC-RAW-320F4C80ED06134E6FEC,POWER,not_selected_for_target,,absence_from_expert_target_workbook,134,19,2022,CREDIT-2CB54D4BBA42,4417,燃生物质锅炉,True,0
SRC-RAW-45020F60C16ED84AEED8,POWER,not_selected_for_target,,absence_from_expert_target_workbook,135,21,2022,CREDIT-1C790728F44B,2239,,True,1
SRC-RAW-698D09EA3B5F450A33A3,POWER,include,14,canonical_expert_scope_order,136,11,2022,CREDIT-A626EB544A88,4417,燃气轮机,True,6
SRC-RAW-57B52A7DA5E3A5C54060,POWER,include,15,canonical_expert_scope_order,137,12,2022,CREDIT-A626EB544A88,4417,燃气轮机,True,6
SRC-RAW-683EFB2F598CB9C866AB,POWER,include,16,canonical_expert_scope_order,138,13,2022,CREDIT-A626EB544A88,4417,燃气轮机,True,6
SRC-RAW-F3485BD6D320C2A09BE6,POWER,include,17,canonical_expert_scope_order,139,14,2022,CREDIT-A626EB544A88,4417,燃气轮机,True,6
SRC-RAW-D982DD67754FC071CC1A,POWER,include,18,canonical_expert_scope_order,140,15,2022,CREDIT-A626EB544A88,4417,燃气轮机,True,6
SRC-RAW-671678E0A96BE0890CC6,POWER,include,19,canonical_expert_scope_order,141,16,2022,CREDIT-A626EB544A88,4417,燃气轮机,True,6
SRC-RAW-4E3CC01E5283D723B228,POWER,not_selected_for_target,,absence_from_expert_target_workbook,142,11,2022,CREDIT-CBE9EE0BB337,4417,燃生物质锅炉,True,15
SRC-RAW-CDE371BB8A624BDEF041,POWER,not_selected_for_target,,absence_from_expert_target_workbook,143,12,2022,CREDIT-CBE9EE0BB337,4417,燃生物质锅炉,True,15
SRC-RAW-7F8E4BAAF4CFD42E5AC1,POWER,not_selected_for_target,,absence_from_expert_target_workbook,144,13,2022,CREDIT-CBE9EE0BB337,4417,燃生物质锅炉,True,15
SRC-RAW-0F78070620303CB1FC66,POWER,not_selected_for_target,,absence_from_expert_target_workbook,145,14,2022,CREDIT-CBE9EE0BB337,4417,燃生物质锅炉,True,15
SRC-RAW-08B2C44FC36AD162FE1C,POWER,not_selected_for_target,,absence_from_expert_target_workbook,146,15,2022,CREDIT-CBE9EE0BB337,4417,燃生物质锅炉,True,15
SRC-RAW-4A9E2175DBCF0E0E0ABA,POWER,not_selected_for_target,,absence_from_expert_target_workbook,147,21,2022,CREDIT-880B4923F624,1499,,True,0
SRC-RAW-F8626FE535EFA21AF9BD,POWER,not_selected_for_target,,absence_from_expert_target_workbook,148,21,2022,CREDIT-173AEAF3B77C,1779,,True,0
SRC-RAW-E24C304E88061960C228,POWER,not_selected_for_target,,absence_from_expert_target_workbook,149,21,2022,CREDIT-44CEAD46AA56,3971,,True,5
SRC-RAW-1F3715E00926D5B73FE2,POWER,not_selected_for_target,,absence_from_expert_target_workbook,150,22,2022,CREDIT-44CEAD46AA56,3971,,True,5
SRC-RAW-D50AE6E6E9398B33F82A,POWER,not_selected_for_target,,absence_from_expert_target_workbook,151,23,2022,CREDIT-44CEAD46AA56,3971,,True,5
SRC-RAW-299422AFAEF6502B69CA,POWER,not_selected_for_target,,absence_from_expert_target_workbook,152,24,2022,CREDIT-44CEAD46AA56,3971,,True,5
SRC-RAW-B38F012F09F732E5FE4F,POWER,not_selected_for_target,,absence_from_expert_target_workbook,153,25,2022,CREDIT-44CEAD46AA56,3971,,True,5
SRC-RAW-7ED9A502BB20460932A2,POWER,not_selected_for_target,,absence_from_expert_target_workbook,154,26,2022,CREDIT-44CEAD46AA56,3971,,True,5
SRC-RAW-1FE9390AB19C341D5C2A,POWER,not_selected_for_target,,absence_from_expert_target_workbook,155,27,2022,CREDIT-44CEAD46AA56,3971,,True,5
SRC-RAW-105242BB323985ABB081,POWER,not_selected_for_target,,absence_from_expert_target_workbook,156,21,2022,CREDIT-3EE74044EA42,2921,,True,3
SRC-RAW-565B6B41BC908B0B7EDC,POWER,include,20,canonical_expert_scope_order,157,11,2022,CREDIT-073B8555D708,4411,燃气轮机,True,2
SRC-RAW-AF8FE584303AB198DDED,POWER,include,21,canonical_expert_scope_order,158,12,2022,CREDIT-073B8555D708,4411,燃气轮机,True,2
SRC-RAW-F0371188AC825A39BE2D,POWER,not_selected_for_target,,absence_from_expert_target_workbook,159,21,2022,CREDIT-E4E201EE1E7E,2740,,True,0
SRC-RAW-B8510A104767F52727BA,POWER,include,22,canonical_expert_scope_order,160,11,2022,CREDIT-77FA34A04C08,4412,燃煤锅炉,True,5
SRC-RAW-9AFF69BBAFECE52DAA67,POWER,include,23,canonical_expert_scope_order,161,12,2022,CREDIT-77FA34A04C08,4412,燃煤锅炉,True,5
SRC-RAW-F46B43F517F0E17A0B11,POWER,not_selected_for_target,,absence_from_expert_target_workbook,162,21,2022,CREDIT-925BFB037957,2762,,True,1
SRC-RAW-B567E61290BDEF590E9C,POWER,not_selected_for_target,,absence_from_expert_target_workbook,163,21,2022,CREDIT-F89650B2D5B1,2682,,True,0
SRC-RAW-F00AB193594FF6AD2DF4,POWER,not_selected_for_target,,absence_from_expert_target_workbook,164,22,2022,CREDIT-F89650B2D5B1,2682,,True,0
SRC-RAW-151442F52F3793299450,POWER,not_selected_for_target,,absence_from_expert_target_workbook,165,11,2022,CREDIT-252339A3C97E,4417,燃生物质锅炉,True,11
SRC-RAW-13B7FAA548A4568DB8AA,POWER,not_selected_for_target,,absence_from_expert_target_workbook,166,110,2022,CREDIT-252339A3C97E,4417,燃生物质锅炉,True,11
SRC-RAW-A3283FAE1DFFCE2CE61D,POWER,not_selected_for_target,,absence_from_expert_target_workbook,167,111,2022,CREDIT-252339A3C97E,4417,燃生物质锅炉,True,11
SRC-RAW-DF6B46F9B986212241D0,POWER,not_selected_for_target,,absence_from_expert_target_workbook,168,12,2022,CREDIT-252339A3C97E,4417,燃生物质锅炉,True,11
SRC-RAW-3D0BE46431E9CDC410C1,POWER,not_selected_for_target,,absence_from_expert_target_workbook,169,13,2022,CREDIT-252339A3C97E,4417,燃生物质锅炉,True,11
